player;text;date;lang
Ferran Torres;Rashford is the greatest false image in the history of football, his purple patch nearly tricked us into believing he’s on the same level as the likes of Ferran Torres and Raphinha.;2023-09-30T15:04:10.000Z;en
Ferran Torres;"Abi  My Eye Dey Pain Me 

#DiorSS24 #DIORSS24xMileApo #tuesdayvibe #شهداء_البحرين VOTE ILEBAYE” Subway and Burger King
California and New York”Benihana
Bruno and Rashford” Abuja”Carville
Di Maria” 65% of Americans
#SomaApex Southwest” Chevy Chase” Live Nation” Ferran Torres”";2023-09-26T21:24:17.000Z;en
Ferran Torres;"#MIRONEWS Todos los cobardes colaboracionistas en empresas, universidades e instituciones que exhiben el esfínter multicolor porque creen que les favorece, os abandonarán pronto; porque solo son leales a su ambición y su miedo. No hay honor en los mansos. Un aullido.";2023-10-01T19:40:49.000Z;es
Ferran Torres;"XAVI HERNÁNDEZ 

 ""Fermín me parece un gran jugador. Domina ambos pies, no pierde balones, tiene 1 contra 1, puede disparar desde fuera del área. Tiene muchas condiciones para ser jugador del Barça"".

 ""Nos puede ayudar mucho""";2023-09-29T21:41:52.000Z;es
Ferran Torres;Ferran Torres ahir;2023-09-27T08:42:37.000Z;es
Ferran Torres;Not Tweeting Until Ferran Torres Scores;2023-09-30T12:46:24.000Z;en
Ferran Torres;"Ferran Torres replaces Joao Felix. 

The shark is on 

Will he save us tonight?";2023-09-29T20:33:57.000Z;en
Ferran Torres;"A video of osimhen which was posted by Napoli on theirTikTok official account today…
They deleted the post but Victor is furious and he's considering to take legal action on it.

Lamine Yamal Cross Onana Gundogan Fermin Lopez Raphinha Keita Hazard Van De Beek Xavi Ferran Torres";2023-09-26T22:01:36.000Z;en
Ferran Torres;"Ferran ""The Shark"" Torres vs Mallorca | No day off ";2023-09-27T06:19:04.000Z;en
Ferran Torres;"Entrevista a Nicolás Petro por La Fiscalía

La Fiscalía: ¿El actual presidente Gustavo Petro conoce a Euclides Torres?

Nicolás Petro: Sí, conoce a Euclides Torres. Lo conoció a través de Armando Benedetti. Recuerdo que después de la manifestación del 10 de septiembre, hubo una";2023-09-30T14:56:24.000Z;es
Ferran Torres;"Do you think that Ferran Torres will score today if he comes on in the 2nd half??
Personally, I think that he will definitely get a goal if he comes on in the 2nd half.  ";2023-09-29T15:04:19.000Z;en
Ferran Torres;Ferran Torres the  since scoring that free kick;2023-09-29T22:16:32.000Z;en
Ferran Torres;#MIRONEWS Están nerviosos, gastan millones en comprar a periodistas, a biólogos, a políticos y a médicos, pero no llegan a la gente porque no creen lo que dicen, no tienen alma, eso las personas LO VEN. Avanzamos, por eso son más crueles contra los que hablamos. Un aullido.;2023-09-30T20:05:25.000Z;es
Ferran Torres;Comme prévu Ferran Torres a passé 300 heures à la salle pour être fort une semaine;2023-09-29T21:00:34.000Z;fr
Ferran Torres;"WTF WTF WTF WTF WTF WTF WTF 

LAS IMPLICACIONES DE QUE FERN TERMINARÍA CON LA PRINCESA FLAMA ME MATAN!!!";2023-09-28T19:57:49.000Z;es
Ferran Torres; Xavi Hernández: Fermín me parece un gran jugador. Tiene condiciones para ser futbolista del Barça durante muchos años. Hoy ha hecho un partidazo.;2023-09-29T21:37:06.000Z;es
Ferran Torres;FERRÁN TORRES replaces João Felix!;2023-09-29T20:30:48.000Z;ca
Ferran Torres;"Mis tres primeros cambios serían:

Lewandowski por Ferran Torres
Lamine Yamal por Oriol Romeu
Koundé por Iñigo Martínez";2023-09-26T20:34:09.000Z;es
Ferran Torres;75' Buuuuuuuuuuuuut du Barça !!!!!!!!!!! Sur un centre de Ferran Torres, Lamine Yamal place une tête pour centrer et Sergio Ramos détourne le cuir dans ses propres filets !!! (1-0) #BarçaSevilla;2023-09-29T20:36:26.000Z;fr
Ferran Torres;" #FCBarcelona: XI del Barça vs Sevilla.

Christensen, Koundé, Lamine Yamal, Lewandowski.

Araujo, Iñigo Martínez, Oriol Romeu, Ferran Torres.";2023-09-29T17:44:17.000Z;es
Ferran Torres;"Gole i asysty zawodników Barcelony w tym sezonie:

1. Robert Lewandowski: 6  i 4
2. Raphinha: 2  i 3
2. João Félix: 3  i 2
3. Ferran Torres: 3
3. Ilkay Gündogan: 3
3. João Cancelo, Gavi: 2  i 1
4. Lamine Yamal: 2
5. Jules Koundé, Frenkie, Fermín López,";2023-09-29T15:20:52.000Z;und
Ferran Torres;Hoy ha demostrado que no sabe sumar pero si restar. Punto para Sergio.;2023-09-29T21:10:56.000Z;es
Ferran Torres;" 71' Ferran Torres entra no lugar de João Felix. 

BAR 0x0 SEV | #LaLigaNaESPN";2023-09-29T20:31:03.000Z;pt
Ferran Torres;"Así celebraban Gavi, Ferran Torres y Cancelo el GOLAZO de Raphinha que ponía el 1-1 en el marcador del #MallorcaBarça de #LALIGAEASPORTS.

No puedo con la intensidad de Gavi, como vive los partidos, como siente los colores .";2023-09-27T08:03:44.000Z;es
Ferran Torres;"Ter Stegen : ""Fermín n'a pas beaucoup joué mais il a montré son influence sur le terrain.""";2023-09-29T21:22:48.000Z;fr
Ferran Torres;"Felix hit the crossbar and got hooked for Ferran Torres

Y'all think we didn't notice";2023-09-29T20:52:27.000Z;en
Ferran Torres;"Hoy he estado en el Congreso de los Diputados junto con mis compañeras y compañeros del 
@PSOECanarias
.

Se ha votado NO a Feijóo. Empieza 
una nueva etapa. Trabajaremos para lograr los máximos apoyos a la investidura de Pedro Sánchez. 

España necesita un gobierno progresista.";2023-09-29T12:21:26.000Z;es
Ferran Torres;Le combat de Cédric Doumbè a duré plus longtemps que le prime de Ferran Torres MDRRRRRRRRRRR;2023-09-30T21:41:48.000Z;fr
Ferran Torres;Ferran Torres if he were French;2023-09-28T08:05:07.000Z;en
Ferran Torres;#MIRONEWS Con nuestro dinero colocan a los suyos en todo. No eligen a los mejores biólogos y periodistas, sino a los que saben que están controlados y dirán lo que se les ordene: paga usted, señora. Es el supremacismo y nepotismo climáticos. Un aullido;2023-09-29T09:13:50.000Z;es
Ferran Torres;"#PETROSÍSABÍA | ""Yo (Nicolás Petro) se lo mencioné varias veces, él lo sabía, cuando nos transportábamos para los eventos, siempre iba Pedro Flórez, entonces él y yo hablábamos de la financiación, que Euclides (Torres) financiaba. (Armando) Benedetti siempre se lo recalcaba en";2023-09-30T16:26:22.000Z;es
Ferran Torres;"Sai João Félix para a entrada de Ferran Torres.

#BarçaSevilla";2023-09-29T20:34:59.000Z;pt
Ferran Torres;ferran torres voltou ao normal mesmo;2023-09-29T20:51:16.000Z;pt
Ferran Torres;"El trabajo de Fermín es espectacular. Hoy se marcó un partido descomunal y fue de los mejores jugadores del campo. 

Salió cedido porque no tenía sitio y esta temporada está demostrando que tiene hueco en el presente y futuro del Barça.";2023-09-29T21:25:56.000Z;es
Ferran Torres;"Raphinha has 9 goals in 42 La Liga games

You’d have to count back to 2020 if you wanna count 15 goals for Joao Felix

You’d have to Add the Goals scored at Man City if you wanna count 15 goals for Ferran Torres

Gavi has 5 Career goals

Martinelli would be a Barcelona Legend";2023-10-01T14:43:45.000Z;en
Ferran Torres;Javi Miguel : « Le requin (Ferran Torres) était une sardine aujourd’hui. » ;2023-09-26T22:52:48.000Z;fr
Ferran Torres;"XAVI HERNÁNDEZ 

 “Si Fermín sigue a este nivel, seguirá con nosotros sin ningun tipo de duda. Ha estado especialmente bien. Ya es una opción muy real”.

Vía 
@tjuanmarti";2023-09-29T21:53:32.000Z;es
Ferran Torres;"Barça 2024

Out
-Frenkie de Jong 
-Ter stegen 
- Oriol Romeu
-Christensen 
- Raphinha
- Sergi Roberto
- Marcos Alonso 
- ";2023-09-28T10:50:41.000Z;ca
Ferran Torres;we need to introduce her to ferran torres hold on barca i got a plan out of this bankruptcy;2023-09-29T18:47:20.000Z;en
Ferran Torres;Partidazo de Fermín (20 años). Está para ser titular en Oporto. Es difícil que lo sea por inexperiencia y por galones, pero su momento de forma es espectacular. El despliegue de recursos y de físico de hoy ha sido impresionante para un debutante en Primera.;2023-09-29T20:58:30.000Z;es
Ferran Torres;"L’autogol di #SergioRamos decide la partita tra Barcellona e Siviglia. 

L'ottima prestazione dell'ex Madrid non basta per cancellare il goffo errore. Azione iniziata dal neo entrato Ferrán Torres e conclusa dalla sponda di Yamal, deviata in rete da Ramos.

Ora il Barça è primo,";2023-09-29T20:58:22.000Z;it
Ferran Torres;"Si TwSporting fuera tu equipo de fútbol:

MVP: Ferran Torres
Creador de juego: Ferran Torres
 Máximo goleador: Ferran Torres
Fuera de mi club: cualquiera que no sea Ferran Torres
 Infravalorado: Ferran Torres";2023-09-30T17:59:48.000Z;es
Ferran Torres;"#frac1 | 71'  Canvi al Barça

 Entra Ferran Torres
 Surt Joao Félix

BARÇA 0 - 0 SEVILLA";2023-09-29T20:30:29.000Z;ca
Ferran Torres;Get rid of Ferran torres  https://x.com/agentosecretov/agentosecretov4/status/1693402504430538958…;2023-09-27T18:46:37.000Z;en
Ferran Torres;"XAVI HERNÁNDEZ sobre Fermín 

 ""En este caso, el equipo jugaba el martes y el filial el domingo. Contamos los centrocampistas y con la lesión de Frenkie, pensamos que nos puede ser útil. Es dinámico y hace las cosas a la perfección"".

Vía 
@sport";2023-09-28T11:20:20.000Z;es
Ferran Torres;"No hemos hecho mala primera parte, de hecho hemos tenido ocasiones clarísimas para ir ganando.

De momento no haría ningún cambio, más adelante pondría a Araujo x Cancelo (por la amarilla) y Ferran Torres x Lamine.";2023-09-29T19:56:04.000Z;es
Ferran Torres;" 0-0 #BarcaSevilla
[  min 70 ]

 CANVI AL BARÇA!

 Entra Ferran Torres
 Marxa Joao Félix

#FCBlive
#MogutsFCB";2023-09-29T20:31:30.000Z;ca
Ferran Torres;"Batalla épica del Mallorca que hace perder 2 puntos al Barça y puede dar el liderato al Girona, ojo!

 Lamine Yamal debe ser titular aunque sea un niño.
 Fermín y Raphinha merecen más minutos.
 Iñigo, Gundogan y Ferran Torres desaparecidos.
 Y recital físico de Muriqi ";2023-09-26T21:39:24.000Z;es
Ferran Torres; Entra Ferran Torres por João Félix;2023-09-29T20:30:36.000Z;pt
Ferran Torres;"¿VALE LA PENA EN LA EVOLUCION FOUNDERS?

Ya esta DISPONIBLE la REVIEW de FERRAN TORRES EVOLUTIONS 84 en YOUTUBE! 
https://youtu.be/NdR-bjuYAGA
https://youtu.be/NdR-bjuYAGA
https://youtu.be/NdR-bjuYAGA";2023-09-30T16:01:00.000Z;es
Ferran Torres;"If Ferran Torres starts at centre-forward flanked by Felix and Raphinha he will FEAST.

Two elite creators either side of an incredibly smart runner/poacher?

Yes, please.";2023-09-26T15:18:18.000Z;en
Ferran Torres;"Y ahoraaaa!!! Morillo y Barreno deben dejar los cargos, a Terán solo le queda el voto doble del borracho anestesiado Muñoz!! Se le fue la mayoría o ahora valdrá triple??
Triple hdp q ya no deberían estar en funciones!!";2023-09-28T12:15:22.000Z;es
Ferran Torres;"Cuando se entere que Ferran ""El tiburón"" Torres lleva el triple de goles esta temporada que el de su foto de perfil...";2023-09-26T20:57:00.000Z;es
Ferran Torres;Me pregunto cuantas le perdonó a Casemiro y a Sergio Ramos. Que pueden pensar de esto los equipos perjudicados?;2023-09-26T15:57:06.000Z;es
Ferran Torres;"Poco se habla de cómo Ferran Torres alias ""el Tauró"" estafó a todos los culés por la gilipollez del ave fénix y meterle un gol al Cádiz. Qué cosa más mala.";2023-09-26T20:53:28.000Z;es
Ferran Torres;"Xavi : ""Fermín me semble être un grand joueur. Il a les les deux pieds, il ne perd pas de ballons, il a le 1v1, il peut tirer depuis l'extérieur de la surface. Il a de nombreuses conditions pour être un joueur du Barça. """;2023-09-29T21:37:49.000Z;fr
Ferran Torres;"Va falloir sortir Ferran Torres à la mi temps.
Finalement inutile dans l’axe et trop mauvais sur les côtés 
Dommage";2023-09-26T20:25:42.000Z;fr
Ferran Torres;"¿Queda alguien que no sepa que Ferreras participó en una red junto a policías corruptos y políticos del Partido Popular para fabricar y difundir noticias falsas contra 
@PODEMOS
 desde su programa 
@DebatAlRojoVivo
?  

Vergonzoso que el personaje siga en La Sexta

#investiduraFeijoo";2023-09-26T18:17:39.000Z;es
Ferran Torres;"Y miren esta súper investigación de 
@lasillavacia
: El señor Torres ha sido además favorecido con normas y legislación que le ayuda a engordar su billetera. Todo el Estado actuando para su beneficio y nadie había dicho nada antes. ";2023-10-01T12:58:55.000Z;es
Ferran Torres;"#Política | El senador Pedro Flórez fue el intermediario entre Euclides Torres y la campaña de Gustavo Petro, según el hijo del presidente; así operaba.";2023-09-30T11:27:37.000Z;es
Ferran Torres;"¿Tenía que renunciar Cerón para que Petro pudiera presentar una nueva terna para Fiscal General? ¡No!

La terna es un acto discrecional y no genera efectos jurídicos ni derechos subjetivos. Al ser un acto discrecional es desistible y modificable hasta antes de que la Corte nombre";2023-09-28T13:29:06.000Z;es
Ferran Torres;Mi tocayo Fermín es buenísimo. Juega a los toques que pide el partido, entiendo lo que pasa, se salta líneas de pase, se sitúa donde toca, sabe perfilarse, es fino en controles, utiliza bien ambas piernas y encima tiene dinamismo.;2023-09-29T20:23:25.000Z;es
Ferran Torres;El torero Esaú Fernández, investigado por agresión sexual a una menor;2023-09-27T17:16:00.000Z;es
Ferran Torres;" ESTRADA FERNÁNDEZ (exárbitro), en 
@eldesmarque
: «Los árbitros están condicionados. No es lo mismo arbitrar al equipo de tu barrio que a un grande como Barça, Madrid o Atlético. Si te equivocas, el Comité te sanciona. Es más, no arbitras más a los grandes. Tengo un ejemplo mío";2023-09-30T06:46:31.000Z;es
Ferran Torres;La lía uno del Girona, no Nacho partiéndole la pierna a un contrario a falta de tres minutos para terminar un partido ya decidido xD;2023-09-30T18:46:50.000Z;es
Ferran Torres;"Contrairement à Eric Garcia, ça ne va pas avec Pablo Torre prêté à Gérone.

Jouant seulement 77 minutes en sept matches, et n'étant titularisé aucun match, le joueur espère continuer à progresser à Gérone. 
@sport";2023-09-28T13:39:51.000Z;fr
Ferran Torres;Los clanes más peligrosos no son de los narcos, sino de políticos q tienen la contratación estatal y hacen fortunas inverosímiles saqueando al estado (la plata de nuestros impuestos). Como el clan Torres, q según Nicolás Petro habrían presuntamente financiado la campaña de Petro.;2023-10-01T15:11:25.000Z;es
Ferran Torres;"La facultad para elaborar o modificar la terna para Fiscal General es exclusiva del Presidente de la República. 

Por ello, carece de efectos el que  se haya o no presentado una renuncia a la terna cuando ya el postulante, el Presidente removió al candidato de la terna.";2023-09-28T13:13:41.000Z;es
Ferran Torres;"Xavi Hernández: ""Fermín to bardzo dobry zawodnik. Jest bardzo kompletnym piłkarzem i osobiście bardzo go polubiłem podczas presezonu. To zawodnik, który może grać w Barcelonie przez wiele lat. Ciężko pracuje i jest dość odważny na boisku."" [
@JijantesFC
]";2023-09-29T21:42:09.000Z;pl
Ferran Torres;"El tipo este del que hoy hablan todos por lo que le montó a 
@oscar_puente_
  y a un equipo de Mediaset ha conseguido su objetivo. 
Igual hay que buscar los motivos más allá de la de crispación y pensar por qué esperpentos como él tienen repercusión cada vez que lo pretenden.";2023-09-29T21:03:54.000Z;es
Ferran Torres;¡¡GOOOOOOL, GOOOOOOOOOOOOL!!!! Centro de Ferran Torres, pase de cabeza de Lamine y Sergio Ramos la empuja dentro de la portería  ¡Gol en propia puerta del sevillano! https://marca.com/futbol/laliga-ea-sports/barcelona-sevilla/2023/09/29/01_0101_20230929_178_179-directo.html…… #BarçaSevilla;2023-09-29T20:37:52.000Z;es
Ferran Torres;La llegada de Vitor Roque se convierte en vital para la segunda fase de la temporada para el Barça. Al equipo le falta gol arriba, hay Lewandowski dependencia. Ferran Torres no puede jugar en la misma posición que el polaco, no tienen nada que ver.;2023-09-26T21:50:40.000Z;es
Ferran Torres;"Nombres que me gustaría ver:

Pedro Porro, Eric García, Javi Guerra, Aleix García, Isco y Ferran Torres.";2023-09-29T11:54:49.000Z;es
Ferran Torres;"Autogol de Sergio Ramos.

Messirve. Es como si fuera una chilena desde el medio campo de Ferran Torres. ";2023-09-29T20:36:07.000Z;es
Ferran Torres;Cuma günü açıklanan İspanya milli takımı için bir kadro. Ben 28 oyuncu yazdım ama muhtemelen 24-25 isim olacaktır. Brais Mendez ve Isco’nun hak ettiğini düşünüyorum. Oyarzabal da form tutmaya başladı. Ferran Torres girer mi kadroya emin değilim.;2023-10-01T17:21:56.000Z;tr
Ferran Torres;"#21: David Silva -> Ferran Torres
#4: Vincent Kompany -> Kalvin Phillips
#10: Kun Aguero -> Grealish
#25: Fernandinho -> Akanji

We have tarnished the numbers of our legends...";2023-09-27T19:26:48.000Z;en
Ferran Torres;"Fernando Torres won

- The World Cup
- 2 Euros
- Champions League
- Europa League 

But still didn't win a single league title";2023-09-26T16:37:10.000Z;en
Ferran Torres;No shame in that whatsoever? Ferran Torres is arguably the best winger in La Liga, Vinicius is probably better and that’s literally it.;2023-09-29T20:53:25.000Z;en
Ferran Torres;el desayuno de ferran torres;2023-09-27T08:58:59.000Z;es
